#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	KINGCO-007-AKQ014A	KINGCO-007-AKQ014B	KINGCO-007-AKQ01A	KINGCO-007-AKQ01B	KINGCO-007-AKQ02A	KINGCO-007-AKQ02B	KINGCO-007-AKQ03A	KINGCO-007-AKQ03B	KINGCO-007-AKQ05A	KINGCO-007-AKQ05B
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9781|s__GGB9781_SGB15402	0.019318	0.079035	0.013852	0.0117	0.140794	0.099719	0.044442	0.029577	0.054457	0.066046
k__Bacteria|p__Firmicutes|c__CFGB2837|o__OFGB2837|f__FGB2837|g__GGB9073|s__GGB9073_SGB13994	0.019033	0.050864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_SGB17154	0.018559	0.019141	0.0	0.0	0.0	0.027291	0.0	0.011287	0.0	0.0
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_albicans	0.018514	0.038647	0.0	0.0	0.0	0.0	0.048232	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_SGB143543	0.018396	0.052096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834|f__FGB2834|g__GGB33516|s__GGB33516_SGB54324	0.018345	0.009392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae|g__Turicibacter|s__Turicibacter_bilis	0.018075	0.003372	0.183696	0.355013	0.0	0.0	0.14095	0.358577	0.022279	0.030266
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_SGB17157	0.017852	0.045446	0.0	0.0	0.0	0.004584	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi	0.017542	0.023428	0.011003	0.011567	0.002	0.0	0.0	0.088292	0.024251	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Hungatella|s__Hungatella_hathewayi	0.0174	0.034618	0.0	0.0	0.0	0.0	0.0	0.0	0.008179	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9783|s__GGB9783_SGB15405	0.017255	0.022429	0.00846	0.003682	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_luti	0.016963	0.024977	0.112214	0.322549	0.088843	0.01765	0.046004	0.017129	0.092695	0.019013
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9619|s__GGB9619_SGB15066	0.016766	0.036156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB30287|o__OFGB30287|f__FGB30287|g__GGB42378|s__GGB42378_SGB59548	0.016651	0.03682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella_histaminiformans	0.016121	0.009231	0.0	0.0	0.003144	0.001229	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Merdimonas|s__Merdimonas_faecis	0.015467	0.05333	0.012245	0.009667	0.063645	0.064284	0.007154	0.02675	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Waltera|s__Waltera_acetigignens	0.015356	0.0013	0.059903	0.009223	0.089904	0.106089	0.000496	0.00497	0.025341	0.224551
k__Bacteria|p__Firmicutes|c__CFGB3023|o__OFGB3023|f__FGB3023|g__GGB9502|s__GGB9502_SGB14899	0.015096	0.051258	0.336639	0.271437	0.098791	0.795686	0.128909	0.076514	0.19935	0.151378
k__Bacteria|p__Firmicutes|c__CFGB94810|o__OFGB94810|f__FGB94810|g__GGB45497|s__GGB45497_SGB63169	0.014604	0.002243	0.023497	0.376921	0.01133	0.004904	0.013711	0.003136	0.006875	0.010907
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB42688|s__GGB42688_SGB59891	0.014073	0.011324	0.0	0.0	0.009425	0.025115	0.026851	0.008139	0.000685	0.0
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792|f__FGB93792|g__GGB9524|s__GGB9524_SGB14924	0.01407	0.037317	0.0	0.005202	0.0	0.0	0.075532	0.127883	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4559|s__GGB4559_SGB6293	0.013844	0.410555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	0.013364	0.033146	0.867223	0.027138	0.0	0.009231	0.005089	0.021186	0.001789	0.161915
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Massilioclostridium|s__Massilioclostridium_coli	0.012993	0.023686	0.0	0.0	0.003129	0.002292	9.7e-05	0.0	0.01823	0.000902
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Acutalibacteraceae|g__GGB42389|s__GGB42389_SGB59559	0.012864	0.021962	0.0	0.0	0.0	0.0	0.0	0.0	0.00545	0.008536
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9788|s__GGB9788_SGB15411	0.012638	0.066991	0.001975	0.0	0.0	0.0	0.0	0.0	0.042215	0.040552
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Hydrogenoanaerobacterium|s__Hydrogenoanaerobacterium_saccharovorans	0.01251	0.023062	0.0	0.0	0.08076	0.298327	0.019431	0.050978	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_segne	0.012462	0.063156	0.0	0.0	0.0	0.0	0.098889	0.840598	0.108281	0.083182
k__Bacteria|p__Firmicutes|c__CFGB88649|o__OFGB88649|f__FGB88649|g__GGB3491|s__GGB3491_SGB4665	0.012142	0.001503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1126|o__OFGB1126|f__FGB1126|g__GGB2848|s__GGB2848_SGB3813	0.012046	0.013304	0.00257	0.000224	0.002129	0.0146	0.165249	0.230603	0.011601	0.001988
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	0.012	0.227733	0.001319	0.001746	0.0	0.161741	0.0	0.000456	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1262|o__OFGB1262|f__FGB1262|g__GGB3061|s__GGB3061_SGB4063	0.011923	0.028175	0.0	0.016037	0.0	0.110886	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2959|o__OFGB2959|f__FGB2959|g__GGB9301|s__GGB9301_SGB14262	0.011566	0.0	0.0	0.0	0.0	0.0	0.017444	0.021943	0.013128	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9781|s__GGB9781_SGB66170	0.010872	0.052045	0.014823	0.027034	0.093255	0.141314	0.08829	0.038258	0.072075	0.067909
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB9695|s__GGB9695_SGB15210	0.010749	0.017021	0.0	0.0	0.066955	0.074126	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_hominis_ex_Liu_et_al_2021	0.010487	0.018946	0.005621	0.004576	0.0	0.0	0.0	0.009779	0.419217	0.082453
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB42638|s__GGB42638_SGB59835	0.010458	0.008515	0.009584	0.005388	0.006693	0.004918	0.0	0.0	0.00354	0.0
k__Bacteria|p__Firmicutes|c__CFGB9828|o__OFGB9828|f__FGB9828|g__GGB35597|s__GGB35597_SGB49163	0.009737	0.066752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058533
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__GGB2977|s__GGB2977_SGB3959	0.009589	0.046183	0.008636	0.003213	0.0	0.0	0.0	0.0	0.021613	0.019421
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503|g__GGB9790|s__GGB9790_SGB15413	0.009492	0.038201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	0.009377	0.007631	0.096937	0.001114	0.0	0.0	0.002651	0.008853	0.000949	0.0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011|g__GGB2653|s__GGB2653_SGB3574	0.008694	0.021564	0.057445	1.013876	0.141082	0.390188	0.022024	0.048231	0.00557	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_massiliensis_ex_Afouda_et_al_2020	0.00865	0.021308	0.0	7.6e-05	0.022996	0.02418	0.0	0.051457	0.058919	0.223108
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	0.008132	0.017001	0.0	0.0	0.054565	0.075986	0.040075	0.039025	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB79315|o__OFGB79315|f__FGB79315|g__GGB9766|s__GGB9766_SGB15383	0.008114	0.021685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB36777|o__OFGB36777|f__FGB36777|g__GGB36777|s__GGB36777_SGB49178	0.007874	0.030134	0.046043	0.078944	0.0	0.0	0.0	0.0	0.063411	0.043346
k__Bacteria|p__Firmicutes|c__CFGB94833|o__OFGB94833|f__FGB94833|g__GGB45620|s__GGB45620_SGB63333	0.007715	0.008448	0.0	0.0	0.003328	0.033541	0.0	0.005773	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis	0.007462	0.027313	0.0	0.021262	0.0	0.009115	0.0	0.02769	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Cuneatibacter|s__Cuneatibacter_sp_NSJ_177	0.007414	0.011968	0.00733	0.002928	0.0	0.0	0.0	0.0	0.006939	0.000862
k__Bacteria|p__Firmicutes|c__CFGB77220|o__OFGB77220|f__FGB77220|g__GGB4769|s__GGB4769_SGB6602	0.007203	0.010399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB48199|o__OFGB48199|f__FGB48199|g__GGB9499|s__GGB9499_SGB72735	0.007158	0.02695	0.0	0.0	0.0	0.001532	0.0	0.004318	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_fissicatena	0.007019	0.000341	0.935217	0.542209	0.0	0.0	0.0	0.001676	0.004245	0.02065
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB9818|s__GGB9818_SGB15459	0.006976	0.019035	0.005546	0.001439	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB79330|o__OFGB79330|f__FGB79330|g__GGB3002|s__GGB3002_SGB3993	0.006909	0.028729	0.0	0.0	0.0	0.0	0.0	0.0	0.00823	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pusillibacter|s__Pusillibacter_faecalis	0.00681	0.015061	0.000895	0.001644	0.026354	0.017487	0.0	0.00182	0.017182	0.006853
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB42700|s__GGB42700_SGB59904	0.006779	0.014243	0.0	0.0	0.004451	0.028491	0.007598	0.088142	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB88349|o__OFGB88349|f__FGB88349|g__GGB2970|s__GGB2970_SGB3952	0.006512	0.002879	0.0	0.018567	0.0	0.0	0.0	0.0	0.004972	0.0
k__Bacteria|p__Firmicutes|c__CFGB3034|o__OFGB3034|f__FGB3034|g__GGB45614|s__GGB45614_SGB63327	0.006216	0.016002	0.006738	0.011905	0.02394	0.109808	0.009976	0.009039	0.016764	0.010413
k__Bacteria|p__Firmicutes|c__CFGB2839|o__OFGB2839|f__FGB2839|g__GGB9088|s__GGB9088_SGB14017	0.006169	0.026607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Gemmiger|s__Gemmiger_SGB15295	0.006054	0.04039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3004|o__OFGB3004|f__FGB3004|g__GGB58158|s__GGB58158_SGB79798	0.005854	0.007656	0.0	0.001012	0.0	0.0	0.000664	0.0012	0.00713	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB87474|s__GGB87474_SGB4684	0.005822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_SGB59851	0.005768	0.016743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9641|s__GGB9641_SGB15117	0.005712	0.036701	0.0	0.0	0.170945	0.382392	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae|g__Turicibacter|s__Turicibacter_sanguinis	0.005684	0.038518	0.0	0.0	0.0	0.0	0.178505	0.0	0.019499	0.037685
k__Bacteria|p__Firmicutes|c__CFGB1374|o__OFGB1374|f__FGB1374|g__GGB3352|s__GGB3352_SGB4436	0.005568	0.018023	0.018873	0.009495	0.007321	0.045723	0.082095	0.041972	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_butyricigenes	0.005416	0.038574	0.041469	0.012556	0.001368	0.004579	0.069482	0.05617	0.023043	0.035057
k__Bacteria|p__Firmicutes|c__CFGB82363|o__OFGB82363|f__FGB82363|g__GGB9545|s__GGB9545_SGB14952	0.005412	0.021469	0.010516	0.037832	0.0	0.0	0.0	0.0	0.035207	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0.005234	0.004463	0.169969	0.124494	0.0	0.0	0.0	0.00151	0.19648	0.013858
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9784|s__GGB9784_SGB15407	0.005211	0.022105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_210917_DFI_7_65	0.00476	0.010331	0.005454	0.017249	0.0	0.0	0.0	0.017044	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB42637|s__GGB42637_SGB59834	0.004701	0.003975	0.0	0.0	0.009953	0.010186	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB9538|s__GGB9538_SGB14941	0.004586	0.013162	0.0	0.0	0.000152	0.00654	0.079741	0.06501	0.048826	0.025304
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB3534|s__GGB3534_SGB4722	0.004581	0.006729	0.002461	0.010395	0.267706	0.46924	0.0	0.000376	0.005974	0.00112
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Acutalibacteraceae|g__GGB38744|s__GGB38744_SGB14842	0.004514	0.010798	0.008444	0.073208	0.0	0.0273	0.035648	0.026755	0.005205	0.0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4584|s__GGB4584_SGB6338	0.00448	0.010862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB33586|s__GGB33586_SGB53517	0.004405	0.013584	0.0	0.00899	0.015009	0.006245	0.0	0.0	0.036345	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__GGB42571|s__GGB42571_SGB59766	0.004189	0.007751	0.0	0.0	0.116373	0.08884	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1311|o__OFGB1311|f__FGB1311|g__GGB3230|s__GGB3230_SGB47411	0.004134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB35551|s__GGB35551_SGB66195	0.003846	0.007704	0.0	0.0	0.01475	0.016318	0.0	0.0	0.0	0.011392
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__GGB9104|s__GGB9104_SGB14037	0.003783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_Marseille_P3244	0.003754	0.02283	0.0	0.007749	0.021813	0.013871	0.0	0.004715	0.009698	0.000492
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_AF02_47	0.003676	0.010593	0.05971	0.170513	0.0	0.0	0.011006	0.018233	0.004129	0.002955
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium	0.003665	0.023115	0.994496	0.95411	0.037176	0.000705	0.17585	0.15338	0.062413	0.142262
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	0.003654	0.002835	0.0	0.0	0.0	0.0	0.0	0.0	0.029913	0.004827
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB9534|s__GGB9534_SGB14937	0.00361	0.007887	0.0	0.0	0.0	0.00193	0.008097	0.045511	0.002138	0.003354
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4605|s__GGB4605_SGB6376	0.003508	0.018663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2838|o__OFGB2838|f__FGB2838|g__GGB42337|s__GGB42337_SGB59505	0.003417	0.006056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB74412|s__GGB74412_SGB5075	0.003413	0.000677	0.093205	0.0	0.0	0.0	0.015914	0.008011	0.083651	0.0
k__Bacteria|p__Firmicutes|c__CFGB9639|o__OFGB9639|f__FGB9639|g__GGB42624|s__GGB42624_SGB59820	0.00335	0.008198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor_plautii	0.003308	0.0	0.065303	0.040243	0.093387	0.021018	0.0	0.022264	0.01361	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	0.00329	0.020049	0.0	0.0	0.0	0.019994	0.0	0.0	0.001719	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea	0.003213	0.007704	0.415588	0.108521	0.065676	0.076588	0.06024	0.038269	0.105996	0.129286
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	0.003197	0.0	0.007447	0.010281	0.034018	0.118036	0.105872	0.106812	0.014035	0.388239
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Ruminococcaceae_bacterium_AM53_2BH	0.003168	0.007955	0.0	0.0	0.0	0.0	0.0	0.0	0.006681	0.168036
k__Bacteria|p__Firmicutes|c__CFGB79330|o__OFGB79330|f__FGB79330|g__GGB3000|s__GGB3000_SGB3991	0.003007	0.023862	0.0	0.010631	0.079901	0.055481	0.016784	0.011765	0.003576	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB3588|s__GGB3588_SGB4808	0.002968	0.017105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB9644|o__OFGB9644|f__FGB9644|g__GGB42630|s__GGB42630_SGB59827	0.002875	0.003801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2890|o__OFGB2890|f__FGB2890|g__GGB9199|s__GGB9199_SGB14138	0.002842	0.004204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9608|s__GGB9608_SGB15041	0.002804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Massiliimalia|s__Massiliimalia_massiliensis	0.002802	0.016949	0.0	0.0	0.0	0.0	0.007997	0.001181	0.004814	0.002996
k__Bacteria|p__Firmicutes|c__CFGB3057|o__OFGB3057|f__FGB3057|g__GGB9719|s__GGB9719_SGB15272	0.002645	0.020976	0.0	0.0	0.246059	0.436829	0.135899	0.090221	0.007132	0.016832
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__GGB9102|s__GGB9102_SGB14034	0.002547	0.00915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_contorta	0.002356	0.004088	0.03508	0.019078	0.003507	0.002893	0.014646	0.013719	0.012055	0.011712
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4567|s__GGB4567_SGB6308	0.002171	1.587107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2915|o__OFGB2915|f__FGB2915|g__GGB36267|s__GGB36267_SGB14177	0.002054	0.001033	0.0	0.000807	0.0	0.001638	0.0	0.0	0.017947	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	0.001954	0.006222	0.007171	0.002531	0.0	0.017415	0.0	0.002537	0.000202	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum	0.001823	0.011831	0.035247	0.007215	0.0	0.0	0.0	0.0	0.003965	0.0
k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359|f__FGB1359|g__GGB3321|s__GGB3321_SGB4394	0.001438	0.004236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000544
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta	0.001263	0.016358	0.0	0.0	0.0	0.007025	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB4605|o__OFGB4605|f__FGB4605|g__GGB13404|s__GGB13404_SGB14252	0.001211	0.004197	0.0	0.0	0.0	0.0	0.0	0.001745	0.002958	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Acutalibacteraceae|g__Acutalibacter|s__Acutalibacter_SGB72747	0.001194	0.01349	0.0	0.0	0.018215	0.141216	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_viridescens	0.000953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Merdibacter|s__Merdibacter_massiliensis	0.000949	0.003783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB42687|s__GGB42687_SGB59890	0.000879	0.00607	0.0	0.000385	0.0	0.0	0.001371	0.000432	0.001984	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_fessum	0.000874	0.001594	0.271909	0.135742	0.0	0.0	0.0	0.002831	0.056846	0.017099
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB9530|s__GGB9530_SGB14930	0.000873	0.006671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	0.00083	0.023891	0.047154	0.056294	0.0	0.0	0.009503	0.016663	0.009009	0.013154
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB3444|s__GGB3444_SGB4594	0.000669	0.004204	0.023931	0.009122	0.0	0.0	0.005391	0.007296	0.0005	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9781|s__GGB9781_SGB63161	0.000633	0.007737	0.003437	0.011053	0.14931	0.098783	0.017709	0.014582	0.008663	0.018085
